...1,sub_num,condition,session,repetition,peak_force,peak_force_pretest,peak_force_percent,mean_peak
1,1,Fixed,1,2,44.98712921,43.2167867,104.0964233,82.08009458
2,1,Fixed,1,4,36.68239212,43.2167867,84.87996198,82.08009458
3,1,Fixed,1,6,35.76173019,43.2167867,82.74962792,82.08009458
4,1,Fixed,1,8,34.46529007,43.2167867,79.7497748,82.08009458
5,1,Fixed,1,10,35.74294281,43.2167867,82.70615549,82.08009458
6,1,Fixed,1,12,34.57175827,43.2167867,79.99613323,82.08009458
7,1,Fixed,1,14,34.09577179,43.2167867,78.89474066,82.08009458
8,1,Fixed,1,16,32.3296051,43.2167867,74.80797988,82.08009458
9,1,Fixed,1,18,33.51331329,43.2167867,77.54698082,82.08009458
10,1,Fixed,1,20,33.06237793,43.2167867,76.50355441,82.08009458
11,1,Fixed,1,22,30.81395912,43.2167867,71.3009029,82.08009458
12,1,Fixed,1,24,32.48617935,43.2167867,75.17027949,82.08009458
13,1,Fixed,1,26,32.78054047,43.2167867,75.85140629,82.08009458
14,1,Fixed,1,28,34.15840149,43.2167867,79.0396605,82.08009458
15,1,Fixed,1,30,36.68239212,43.2167867,84.87996198,82.08009458
16,1,Fixed,1,32,39.29406357,43.2167867,90.92314947,82.08009458
17,1,Fixed,1,34,36.45066071,43.2167867,84.34375502,82.08009458
18,1,Fixed,1,36,36.04982758,43.2167867,83.41626096,82.08009458
19,1,Fixed,1,38,38.75544357,43.2167867,89.67682822,82.08009458
20,1,Fixed,1,40,36.7638092,43.2167867,85.06835424,82.08009458
21,1,Varied,2,2,43.54037476,44.77627563,97.239831,87.0962308
22,1,Varied,2,4,43.94747162,44.77627563,98.14901082,87.0962308
23,1,Varied,2,6,36.563392639999996,44.77627563,81.65795864,87.0962308
24,1,Varied,2,8,41.88694382,44.77627563,93.54718146,87.0962308
25,1,Varied,2,10,34.67196655,44.77627563,77.43378845,87.0962308
26,1,Varied,2,12,39.16254044,44.77627563,87.4627018,87.0962308
27,1,Varied,2,14,39.72620773,44.77627563,88.72155437,87.0962308
28,1,Varied,2,16,42.51950836,44.77627563,94.95990401,87.0962308
29,1,Varied,2,18,36.66360092,44.77627563,81.88175636,87.0962308
30,1,Varied,2,20,38.22308731,44.77627563,85.36459714,87.0962308
31,1,Varied,2,22,40.12704086,44.77627563,89.61674524,87.0962308
32,1,Varied,2,24,39.12496185,44.77627563,87.37877659,87.0962308
33,1,Varied,2,26,38.28572083,44.77627563,85.50447817,87.0962308
34,1,Varied,2,28,39.80762863,44.77627563,88.90339374,87.0962308
35,1,Varied,2,30,38.20429993,44.77627563,85.322638799999993,87.0962308
36,1,Varied,2,32,37.40263748,44.77627563,83.53226558,87.0962308
37,1,Varied,2,34,38.32955933,44.77627563,85.60238381,87.0962308
38,1,Varied,2,36,37.40263748,44.77627563,83.53226558,87.0962308
39,1,Varied,2,38,37.70952225,44.77627563,84.21763917,87.0962308
40,1,Varied,2,40,36.66986465,44.77627563,81.89574531,87.0962308
41,2,Fixed,2,2,51.99229431,53.43278376,97.30410929,85.99015531
42,2,Fixed,2,4,49.96308136,53.43278376,93.50641655,85.99015531
43,2,Fixed,2,6,48.67290497,53.43278376,91.09183827,85.99015531
44,2,Fixed,2,8,47.0132103,53.43278376,87.98570276,85.99015531
45,2,Fixed,2,10,46.63742828,53.43278376,87.28242289,85.99015531
46,2,Fixed,2,12,47.02573395,53.43278376,88.0091409,85.99015531
47,2,Fixed,2,14,48.8482666,53.43278376,91.42002935,85.99015531
48,2,Fixed,2,16,48.8044281,53.43278376,91.33798515,85.99015531
49,2,Fixed,2,18,43.67502975,53.43278376,81.73826381,85.99015531
50,2,Fixed,2,20,42.38485336,53.43278376,79.32368553,85.99015531
51,2,Fixed,2,22,44.73974228,53.43278376,83.73088417,85.99015531
52,2,Fixed,2,24,47.63951111,53.43278376,89.15783112,85.99015531
53,2,Fixed,2,26,44.33264542,53.43278376,82.96899823,85.99015531
54,2,Fixed,2,28,44.20738602,53.43278376,82.73457399,85.99015531
55,2,Fixed,2,30,44.07586288,53.43278376,82.4884271,85.99015531
56,2,Fixed,2,32,40.28674698,53.43278376,75.39705803,85.99015531
57,2,Fixed,2,34,42.32222366,53.43278376,79.20647341,85.99015531
58,2,Fixed,2,36,44.5581131,53.43278376,83.3909633,85.99015531
59,2,Fixed,2,38,46.96936798,53.43278376,87.90365142,85.99015531
60,2,Fixed,2,40,44.78984451,53.43278376,83.82465101,85.99015531
61,3,Fixed,1,2,20.43616867,19.89755122,102.7069535,96.61158139
62,3,Fixed,1,4,19.42156219,19.89755122,97.60780099,96.61158139
63,3,Fixed,1,6,19.59692764,19.89755122,98.48914285,96.61158139
64,3,Fixed,1,8,19.64076805,19.89755122,98.70947352,96.61158139
65,3,Fixed,1,10,19.64076805,19.89755122,98.70947352,96.61158139
66,3,Fixed,1,12,20.3171711,19.89755122,102.1089021,96.61158139
67,3,Fixed,1,14,20.47374725,19.89755122,102.8958138,96.61158139
68,3,Fixed,1,16,18.72010612,19.89755122,94.0824623,96.61158139
69,3,Fixed,1,18,19.24619865,19.89755122,96.72646871,96.61158139
70,3,Fixed,1,20,19.59692764,19.89755122,98.48914285,96.61158139
71,3,Fixed,1,22,19.47166634,19.89755122,97.85961158,96.61158139
72,3,Fixed,1,24,18.97689056,19.89755122,95.37299518,96.61158139
73,3,Fixed,1,26,18.55726814,19.89755122,93.26408028,96.61158139
74,3,Fixed,1,28,18.30048561,19.89755122,91.973557,96.61158139
75,3,Fixed,1,30,17.5489254,19.89755122,88.19640772,96.61158139
76,3,Fixed,1,32,18.60111046,19.89755122,93.48442054,96.61158139
77,3,Fixed,1,34,19.87249947,19.89755122,99.8740963,96.61158139
78,3,Fixed,1,36,19.69713593,19.89755122,98.99276403,96.61158139
79,3,Fixed,1,38,18.47584915,19.89755122,92.85488927,96.61158139
80,3,Fixed,1,40,17.87460136,19.89755122,89.83317177,96.61158139
81,3,Varied,2,2,20.63658524,19.2837766,107.0152681,94.83273951
82,3,Varied,2,4,20.84952736,19.2837766,108.1195234,94.83273951
83,3,Varied,2,6,17.19193459,19.2837766,89.15232188,94.83273951
84,3,Varied,2,8,18.36311531,19.2837766,95.22572103,94.83273951
85,3,Varied,2,10,18.46958733,19.2837766,95.77785362,94.83273951
86,3,Varied,2,12,18.98941612,19.2837766,98.47353304,94.83273951
87,3,Varied,2,14,18.11885834,19.2837766,93.95907613,94.83273951
88,3,Varied,2,16,18.51342773,19.2837766,96.0051971,94.83273951
89,3,Varied,2,18,15.68881512,19.2837766,81.35758592,94.83273951
90,3,Varied,2,20,18.54474258,19.2837766,96.16758671,94.83273951
91,3,Varied,2,22,16.47795296,19.2837766,85.44982292,94.83273951
92,3,Varied,2,24,18.03117752,19.2837766,93.50438917,94.83273951
93,3,Varied,2,26,19.17730522,19.2837766,99.44787071,94.83273951
94,3,Varied,2,28,19.40903664,19.2837766,100.6495617,94.83273951
95,3,Varied,2,30,18.79526329,19.2837766,97.46671349,94.83273951
96,3,Varied,2,32,18.1313858,19.2837766,94.02403989,94.83273951
97,3,Varied,2,34,16.01449013,19.2837766,83.04644084,94.83273951
98,3,Varied,2,36,17.84328651,19.2837766,92.53004162,94.83273951
99,3,Varied,2,38,18.40695763,19.2837766,95.4530744,94.83273951
100,3,Varied,2,40,18.09380722,19.2837766,93.8291684,94.83273951
101,4,Fixed,2,2,23.53009033,21.23783302,110.7932731,104.3718668
102,4,Fixed,2,4,22.22738647,21.23783302,104.6593899,104.3718668
103,4,Fixed,2,6,21.95807838,21.23783302,103.3913317,104.3718668
104,4,Fixed,2,8,21.68876839,21.23783302,102.1232645,104.3718668
105,4,Fixed,2,10,19.85997391,21.23783302,93.51224245,104.3718668
106,4,Fixed,2,12,21.66371727,21.23783302,102.0053093,104.3718668
107,4,Fixed,2,14,21.14388847,21.23783302,99.55765473,104.3718668
108,4,Fixed,2,16,22.23365021,21.23783302,104.6888832,104.3718668
109,4,Fixed,2,18,22.07081223,21.23783302,103.9221478,104.3718668
110,4,Fixed,2,20,22.17102051,21.23783302,104.3939864,104.3718668
111,4,Fixed,2,22,23.12299538,21.23783302,108.8764346,104.3718668
112,4,Fixed,2,24,19.93512917,21.23783302,93.86611687,104.3718668
113,4,Fixed,2,26,21.28167343,21.23783302,100.206426,104.3718668
114,4,Fixed,2,28,22.42780304,21.23783302,105.603067,104.3718668
115,4,Fixed,2,30,20.94973564,21.23783302,98.64347092,104.3718668
116,4,Fixed,2,32,23.14178467,21.23783302,108.9649054,104.3718668
117,4,Fixed,2,34,23.93092346,21.23783302,112.6806272,104.3718668
118,4,Fixed,2,36,23.69919205,21.23783302,111.5895017,104.3718668
119,4,Fixed,2,38,23.89960861,21.23783302,112.5331788,104.3718668
120,4,Fixed,2,40,22.39022446,21.23783302,105.4261253,104.3718668
121,4,Varied,1,2,21.07499504,16.35060533,128.8942802,127.9864648
122,4,Varied,1,4,20.27333069,16.35060533,123.9913158,127.9864648
123,4,Varied,1,6,18.85789299,16.35060533,115.334525,127.9864648
124,4,Varied,1,8,18.14391136,16.35060533,110.9678266,127.9864648
125,4,Varied,1,10,20.0040226,16.35060533,122.3442325,127.9864648
126,4,Varied,1,12,20.16059685,16.35060533,123.3018377,127.9864648
127,4,Varied,1,14,21.18772888,16.35060533,129.5837583,127.9864648
128,4,Varied,1,16,21.68876839,16.35060533,132.6481066,127.9864648
129,4,Varied,1,18,22.39022446,16.35060533,136.938199,127.9864648
130,4,Varied,1,20,21.38188171,16.35060533,130.7711934,127.9864648
131,4,Varied,1,22,21.66371727,16.35060533,132.4948944,127.9864648
132,4,Varied,1,24,20.59900665,16.35060533,125.983144,127.9864648
133,4,Varied,1,26,20.14180756,16.35060533,123.1869228,127.9864648
134,4,Varied,1,28,21.50087929,16.35060533,131.4989803,127.9864648
135,4,Varied,1,30,22.60316658,16.35060533,138.2405491,127.9864648
136,4,Varied,1,32,21.96434021,16.35060533,134.3334988,127.9864648
137,4,Varied,1,34,21.18772888,16.35060533,129.5837583,127.9864648
138,4,Varied,1,36,21.36309242,16.35060533,130.6562784,127.9864648
139,4,Varied,1,38,21.75766182,16.35060533,133.0694576,127.9864648
140,4,Varied,1,40,20.58648109,16.35060533,125.9065379,127.9864648
141,5,Fixed,1,2,20.39232826,18.53847949,110.0000045,105.8834485
142,5,Fixed,1,4,19.55934906,18.53847949,105.50676,105.8834485
143,5,Fixed,1,6,17.47377014,18.53847949,94.25676013,105.8834485
144,5,Fixed,1,8,19.60318947,18.53847949,105.7432433,105.8834485
145,5,Fixed,1,10,20.24827957,18.53847949,109.2229791,105.8834485
146,5,Fixed,1,12,20.91842079,18.53847949,112.8378452,105.8834485
147,5,Fixed,1,14,18.92052269,18.53847949,102.060812,105.8834485
148,5,Fixed,1,16,20.22949028,18.53847949,109.1216262,105.8834485
149,5,Fixed,1,18,19.26498795,18.53847949,103.9189215,105.8834485
150,5,Fixed,1,20,23.02905083,18.53847949,124.2229755,105.8834485
151,5,Fixed,1,22,16.99778175,18.53847949,91.6891904,105.8834485
152,5,Fixed,1,24,18.11885834,18.53847949,97.73648562,105.8834485
153,5,Fixed,1,26,20.22949028,18.53847949,109.1216262,105.8834485
154,5,Fixed,1,28,19.34640694,18.53847949,104.3581107,105.8834485
155,5,Fixed,1,30,20.9622612,18.53847949,113.0743285,105.8834485
156,5,Fixed,1,32,21.12509918,18.53847949,113.9527068,105.8834485
157,5,Fixed,1,34,18.08754349,18.53847949,97.5675675,105.8834485
158,5,Fixed,1,36,21.07499504,18.53847949,113.6824358,105.8834485
159,5,Fixed,1,38,19.25872421,18.53847949,103.8851338,105.8834485
160,5,Fixed,1,40,17.74307823,18.53847949,95.70945796,105.8834485
161,5,Varied,2,2,26.56138229,25.20231183,105.392642,87.13966255
162,5,Varied,2,4,21.5447197,25.20231183,85.48707689,87.13966255
163,5,Varied,2,6,24.9392662,25.20231183,98.95626389,87.13966255
164,5,Varied,2,8,25.62819672,25.20231183,101.6898643,87.13966255
165,5,Varied,2,10,22.40275192,25.20231183,88.89165435,87.13966255
166,5,Varied,2,12,20.85578918,25.20231183,82.75347644,87.13966255
167,5,Varied,2,14,23.83071518,25.20231183,94.55765541,87.13966255
168,5,Varied,2,16,24.06244659,25.20231183,95.47714016,87.13966255
169,5,Varied,2,18,21.80150223,25.20231183,86.50596172,87.13966255
170,5,Varied,2,20,21.95181465,25.20231183,87.10238488,87.13966255
171,5,Varied,2,22,23.31088638,25.20231183,92.49503195,87.13966255
172,5,Varied,2,24,19.82239532,25.20231183,78.65308332,87.13966255
173,5,Varied,2,26,20.17938614,25.20231183,80.06958358,87.13966255
174,5,Varied,2,28,19.18356895,25.20231183,76.11829058,87.13966255
175,5,Varied,2,30,20.3171711,25.20231183,80.61629914,87.13966255
176,5,Varied,2,32,19.92260361,25.20231183,79.05069876,87.13966255
177,5,Varied,2,34,19.6720829,25.20231183,78.05666016,87.13966255
178,5,Varied,2,36,20.90589333,25.20231183,82.95228415,87.13966255
179,5,Varied,2,38,20.68668938,25.20231183,82.08250701,87.13966255
180,5,Varied,2,40,21.64492798,25.20231183,85.88469233,87.13966255
181,6,Fixed,2,2,38.43289948,41.45375315,92.71271369,84.58665869
182,6,Fixed,2,4,38.22621918,41.45375315,92.21413327,84.58665869
183,6,Fixed,2,6,34.47468185,41.45375315,83.16419921,84.58665869
184,6,Fixed,2,8,39.34103394,41.45375315,94.90343079,84.58665869
185,6,Fixed,2,10,34.75025558,41.45375315,83.82897311,84.58665869
186,6,Fixed,2,12,35.35150528,41.45375315,85.27938387,84.58665869
187,6,Fixed,2,14,32.87761688,41.45375315,79.31155657,84.58665869
188,6,Fixed,2,16,32.9840889,41.45375315,79.56840187,84.58665869
189,6,Fixed,2,18,33.39744568,41.45375315,80.56555351,84.58665869
190,6,Fixed,2,20,32.28263474,41.45375315,77.87626519,84.58665869
191,6,Fixed,2,22,31.6312809,41.45375315,76.30498687,84.58665869
192,6,Fixed,2,24,35.2325058,41.45375315,84.99231823,84.58665869
193,6,Fixed,2,26,35.12603378,41.45375315,84.73547293,84.58665869
194,6,Fixed,2,28,37.4370842,41.45375315,90.3104818,84.58665869
195,6,Fixed,2,30,35.40160751,41.45375315,85.40024683,84.58665869
196,6,Fixed,2,32,34.99451065,41.45375315,84.41819615,84.58665869
197,6,Fixed,2,34,34.14900589,41.45375315,82.37856235,84.58665869
198,6,Fixed,2,36,35.79617691,41.45375315,86.35207716,84.58665869
199,6,Fixed,2,38,34.2116394,41.45375315,82.52965486,84.58665869
200,6,Fixed,2,40,35.1886673,41.45375315,84.88656544,84.58665869
201,6,Varied,1,2,43.49653625,41.4527092,104.930503,83.72910025
202,6,Varied,1,4,42.93912888,41.4527092,103.5858203,83.72910025
203,6,Varied,1,6,36.13124847,41.4527092,87.16257435,83.72910025
204,6,Varied,1,8,36.01224899,41.4527092,86.87550148,83.72910025
205,6,Varied,1,10,34.48407745,41.4527092,83.18895947,83.72910025
206,6,Varied,1,12,35.25442886,41.4527092,85.04734563,83.72910025
207,6,Varied,1,14,34.83480453,41.4527092,84.03504912,83.72910025
208,6,Varied,1,16,37.57173538,41.4527092,90.63758705,83.72910025
209,6,Varied,1,18,39.29406357,41.4527092,94.79251014,83.72910025
210,6,Varied,1,20,36.563392639999996,41.4527092,88.20507356,83.72910025
211,6,Varied,1,22,33.306633,41.4527092,80.34850711,83.72910025
212,6,Varied,1,24,30.63233376,41.4527092,73.89706089,83.72910025
213,6,Varied,1,26,35.73041534,41.4527092,86.19560949,83.72910025
214,6,Varied,1,28,24.5634861,41.4527092,59.2566483,83.72910025
215,6,Varied,1,30,37.1583786,41.4527092,89.64041029,83.72910025
216,6,Varied,1,32,30.98306084,41.4527092,74.74315054,83.72910025
217,6,Varied,1,34,33.19390106,41.4527092,80.07655399,83.72910025
218,6,Varied,1,36,32.12292862,41.4527092,77.49295339,83.72910025
219,6,Varied,1,38,31.52167892,41.4527092,76.04250611,83.72910025
220,6,Varied,1,40,28.36512756,41.4527092,68.42768087,83.72910025
221,7,Fixed,1,2,33.67615128,36.98719152,91.04814368,76.13788766
222,7,Fixed,1,4,32.78054047,36.98719152,88.62673569,76.13788766
223,7,Fixed,1,6,30.92669487,36.98719152,83.61460711,76.13788766
224,7,Fixed,1,8,28.390178680000002,36.98719152,76.75678394,76.13788766
225,7,Fixed,1,10,28.05197716,36.98719152,75.84240924,76.13788766
226,7,Fixed,1,12,28.82232666,36.98719152,77.92515592,76.13788766
227,7,Fixed,1,14,29.11042404,36.98719152,78.70406713,76.13788766
228,7,Fixed,1,16,26.79311371,36.98719152,72.43889738,76.13788766
229,7,Fixed,1,18,26.58017159,36.98719152,71.86317883,76.13788766
230,7,Fixed,1,20,25.89750481,36.98719152,70.01749455,76.13788766
231,7,Fixed,1,22,27.90166473,36.98719152,75.43601876,76.13788766
232,7,Fixed,1,24,26.20439148,36.98719152,70.84720522,76.13788766
233,7,Fixed,1,26,26.38601875,36.98719152,71.33825973,76.13788766
234,7,Fixed,1,28,27.09373856,36.98719152,73.25167833,76.13788766
235,7,Fixed,1,30,25.47788429,36.98719152,68.88299232,76.13788766
236,7,Fixed,1,32,28.11460686,36.98719152,76.01173732,76.13788766
237,7,Fixed,1,34,25.70961571,36.98719152,69.50951033,76.13788766
238,7,Fixed,1,36,26.18560219,36.98719152,70.79640576,76.13788766
239,7,Fixed,1,38,28.62817383,36.98719152,77.40023682,76.13788766
240,7,Fixed,1,40,30.49454689,36.98719152,82.44623514,76.13788766
241,7,Varied,2,2,31.48097038,36.91307831,85.28405602,79.74097177
242,7,Varied,2,4,31.5060215,36.91307831,85.35192117,79.74097177
243,7,Varied,2,6,30.96113968,36.91307831,83.87579985,79.74097177
244,7,Varied,2,8,29.48307228,36.91307831,79.87161633,79.74097177
245,7,Varied,2,10,29.29518318,36.91307831,79.36261218,79.74097177
246,7,Varied,2,12,27.42880821,36.91307831,74.30647746,79.74097177
247,7,Varied,2,14,26.62714386,36.91307831,72.13471507,79.74097177
248,7,Varied,2,16,26.82129669,36.91307831,72.66068808,79.74097177
249,7,Varied,2,18,29.51438713,36.91307831,79.95645035,79.74097177
250,7,Varied,2,20,27.39122963,36.91307831,74.20467456,79.74097177
251,7,Varied,2,22,29.68348885,36.91307831,80.41455822,79.74097177
252,7,Varied,2,24,27.82964134,36.91307831,75.39236124,79.74097177
253,7,Varied,2,26,28.89435005,36.91307831,78.2767284,79.74097177
254,7,Varied,2,28,28.16157913,36.91307831,76.29160293,79.74097177
255,7,Varied,2,30,32.28263474,36.91307831,87.45581841,79.74097177
256,7,Varied,2,32,29.06971359,36.91307831,78.75179997,79.74097177
257,7,Varied,2,34,32.95903778,36.91307831,89.28823954,79.74097177
258,7,Varied,2,36,27.19081497,36.91307831,73.66173784,79.74097177
259,7,Varied,2,38,27.49770164,36.91307831,74.49311438,79.74097177
260,7,Varied,2,40,34.61873245,36.91307831,93.7844635,79.74097177
261,8,Fixed,2,2,55.63422775,53.73236465,103.5395113,80.89323208
262,8,Fixed,2,4,50.6676712,53.73236465,94.29637339,80.89323208
263,8,Fixed,2,6,48.37541199,53.73236465,90.03030538,80.89323208
264,8,Fixed,2,8,38.40471649,53.73236465,71.47408594,80.89323208
265,8,Fixed,2,10,49.17081451,53.73236465,91.51060972,80.89323208
266,8,Fixed,2,12,45.93910599,53.73236465,85.4961554,80.89323208
267,8,Fixed,2,14,42.95791626,53.73236465,79.94793554,80.89323208
268,8,Fixed,2,16,43.08317566,53.73236465,80.18105277,80.89323208
269,8,Fixed,2,18,40.66566086,53.73236465,75.68187464,80.89323208
270,8,Fixed,2,20,42.40050888,53.73236465,78.9105582,80.89323208
271,8,Fixed,2,22,41.56126785,53.73236465,77.34866708,80.89323208
272,8,Fixed,2,24,41.68026352,53.73236465,77.57012703,80.89323208
273,8,Fixed,2,26,41.88694382,53.73236465,77.95477472,80.89323208
274,8,Fixed,2,28,39.5946846,53.73236465,73.68870671,80.89323208
275,8,Fixed,2,30,42.09988785,53.73236465,78.35107969,80.89323208
276,8,Fixed,2,32,44.71781921,53.73236465,83.22324823,80.89323208
277,8,Fixed,2,34,41.70531845,53.73236465,77.61675616,80.89323208
278,8,Fixed,2,36,41.799263,53.73236465,77.79159408,80.89323208
279,8,Fixed,2,38,36.09366989,53.73236465,67.17305319,80.89323208
280,8,Fixed,2,40,40.87860107,53.73236465,76.07817251,80.89323208
281,8,Varied,1,2,51.85137558,55.38997269,93.61148429,69.20397959
282,8,Varied,1,4,44.24809647,55.38997269,79.88466923,69.20397959
283,8,Varied,1,6,45.99547195,55.38997269,83.0393476,69.20397959
284,8,Varied,1,8,43.12075424,55.38997269,77.84938708,69.20397959
285,8,Varied,1,10,37.76588821,55.38997269,68.18181411,69.20397959
286,8,Varied,1,12,41.12911987,55.38997269,74.25372839,69.20397959
287,8,Varied,1,14,37.54042053,55.38997269,67.77475906,69.20397959
288,8,Varied,1,16,34.10829926,55.38997269,61.57847278,69.20397959
289,8,Varied,1,18,37.06443405,55.38997269,66.91542215,69.20397959
290,8,Varied,1,20,37.71578598,55.38997269,68.09136049,69.20397959
291,8,Varied,1,22,33.85151672,55.38997269,61.1148825,69.20397959
292,8,Varied,1,24,41.6113739,55.38997269,75.12438061,69.20397959
293,8,Varied,1,26,34.63439178,55.38997269,62.5282702,69.20397959
294,8,Varied,1,28,36.75128555,55.38997269,66.35006982,69.20397959
295,8,Varied,1,30,35.19805908,55.38997269,63.54590438,69.20397959
296,8,Varied,1,32,32.411026,55.38997269,58.51424803,69.20397959
297,8,Varied,1,34,32.98722076,55.38997269,59.55449906,69.20397959
298,8,Varied,1,36,33.13127136,55.38997269,59.81456526,69.20397959
299,8,Varied,1,38,37.08948517,55.38997269,66.96064896,69.20397959
300,8,Varied,1,40,38.43603134,55.38997269,69.39167773,69.20397959
301,9,Fixed,1,2,26.51754189,27.72630119,95.64038744,102.7704987
302,9,Fixed,1,4,27.43194008,27.72630119,98.93833255,102.7704987
303,9,Fixed,1,6,27.745090480000002,27.72630119,100.067767,102.7704987
304,9,Fixed,1,8,26.71169472,27.72630119,96.34063531,102.7704987
305,9,Fixed,1,10,29.19810677,27.72630119,105.3083372,102.7704987
306,9,Fixed,1,12,27.01231956,27.72630119,97.42489406,102.7704987
307,9,Fixed,1,14,28.55301666,27.72630119,102.9817013,102.7704987
308,9,Fixed,1,16,30.01229668,27.72630119,108.2448628,102.7704987
309,9,Fixed,1,18,29.49872971,27.72630119,106.3925891,102.7704987
310,9,Fixed,1,20,28.02692413,27.72630119,101.0842519,102.7704987
311,9,Fixed,1,22,29.86824608,27.72630119,107.7253178,102.7704987
312,9,Fixed,1,24,28.6219101,27.72630119,103.2301781,102.7704987
313,9,Fixed,1,26,28.95384979,27.72630119,104.4273796,102.7704987
314,9,Fixed,1,28,28.42775726,27.72630119,102.5299302,102.7704987
315,9,Fixed,1,30,29.40478516,27.72630119,106.0537608,102.7704987
316,9,Fixed,1,32,28.40270424,27.72630119,102.4395719,102.7704987
317,9,Fixed,1,34,29.24194717,27.72630119,105.4664557,102.7704987
318,9,Fixed,1,36,29.92461395,27.72630119,107.9286189,102.7704987
319,9,Fixed,1,38,28.67201424,27.72630119,103.4108879,102.7704987
320,9,Fixed,1,40,27.66367149,27.72630119,99.77411448,102.7704987
321,9,Varied,2,2,31.17721367,31.77846209,98.10800025,93.78793882
322,9,Varied,2,4,31.13337326,31.77846209,97.97004389,93.78793882
323,9,Varied,2,6,30.98932457,31.77846209,97.51675358,93.78793882
324,9,Varied,2,8,29.93713951,31.77846209,94.20575302,93.78793882
325,9,Varied,2,10,29.79935455,31.77846209,93.77217333,93.78793882
326,9,Varied,2,12,29.52378273,31.77846209,92.90500794,93.78793882
327,9,Varied,2,14,29.29205132,31.77846209,92.17579891,93.78793882
328,9,Varied,2,16,29.59893799,31.77846209,93.14150541,93.78793882
329,9,Varied,2,18,31.07074356,31.77846209,97.77296167,93.78793882
330,9,Varied,2,20,30.11876678,31.77846209,94.77729507,93.78793882
331,9,Varied,2,22,28.52796555,31.77846209,89.77138498,93.78793882
332,9,Varied,2,24,30.36928749,31.77846209,95.56562996,93.78793882
333,9,Varied,2,26,30.19392395,31.77846209,95.01379854,93.78793882
334,9,Varied,2,28,29.73672485,31.77846209,93.5750911,93.78793882
335,9,Varied,2,30,29.517519,31.77846209,92.88529732,93.78793882
336,9,Varied,2,32,29.07284546,31.77846209,91.48600513,93.78793882
337,9,Varied,2,34,29.31710243,31.77846209,92.2546294,93.78793882
338,9,Varied,2,36,28.4152317,31.77846209,89.416635779999993,93.78793882
339,9,Varied,2,38,29.02274132,31.77846209,91.32833815,93.78793882
340,9,Varied,2,40,29.27326202,31.77846209,92.11667304,93.78793882
341,10,Fixed,2,2,30.26281548,31.0102005,97.58987361,88.421638
342,10,Fixed,2,4,31.02690125,31.0102005,100.0538556,88.421638
343,10,Fixed,2,6,29.19810677,31.0102005,94.15645915,88.421638
344,10,Fixed,2,8,28.22107887,31.0102005,91.00579299,88.421638
345,10,Fixed,2,10,29.24821091,31.0102005,94.31803224,88.421638
346,10,Fixed,2,12,28.97890091,31.0102005,93.44957608,88.421638
347,10,Fixed,2,14,29.50499344,31.0102005,95.14609052,88.421638
348,10,Fixed,2,16,27.10626411,31.0102005,87.41079928,88.421638
349,10,Fixed,2,18,25.32757187,31.0102005,81.674969720000007,88.421638
350,10,Fixed,2,20,26.73674774,31.0102005,86.21920307,88.421638
351,10,Fixed,2,22,26.85574341,31.0102005,86.60293379,88.421638
352,10,Fixed,2,24,26.1041832,31.0102005,84.17934349,88.421638
353,10,Fixed,2,26,26.12297249,31.0102005,84.23993417,88.421638
354,10,Fixed,2,28,27.07494926,31.0102005,87.30981686,88.421638
355,10,Fixed,2,30,26.53633118,31.0102005,85.57291068,88.421638
356,10,Fixed,2,32,26.28581047,31.0102005,84.7650452,88.421638
357,10,Fixed,2,34,26.2920742,31.0102005,84.78524414,88.421638
358,10,Fixed,2,36,25.30252075,31.0102005,81.59418625,88.421638
359,10,Fixed,2,38,25.75345612,31.0102005,83.04833797,88.421638
360,10,Fixed,2,40,26.45491219,31.0102005,85.31035517,88.421638
361,10,Varied,1,2,34.21476746,35.928744,95.22951166,83.53457134
362,10,Varied,1,4,30.38807678,35.928744,84.57873391,83.53457134
363,10,Varied,1,6,32.0602951,35.928744,89.23299714,83.53457134
364,10,Varied,1,8,31.7033062,35.928744,88.23939462,83.53457134
365,10,Varied,1,10,30.7450676,35.928744,85.57234174,83.53457134
366,10,Varied,1,12,29.66156769,35.928744,82.55665071,83.53457134
367,10,Varied,1,14,29.4548893,35.928744,81.98140547,83.53457134
368,10,Varied,1,16,29.83693123,35.928744,83.04473775,83.53457134
369,10,Varied,1,18,30.62607002,35.928744,85.24113736,83.53457134
370,10,Varied,1,20,30.60101891,35.928744,85.17141291,83.53457134
371,10,Varied,1,22,29.63651657,35.928744,82.48692627,83.53457134
372,10,Varied,1,24,30.90790558,35.928744,86.02556655,83.53457134
373,10,Varied,1,26,29.36094475,35.928744,81.71993084,83.53457134
374,10,Varied,1,28,29.89956284,35.928744,83.21905947,83.53457134
375,10,Varied,1,30,26.96847725,35.928744,75.06100756,83.53457134
376,10,Varied,1,32,28.6219101,35.928744,79.66298543,83.53457134
377,10,Varied,1,34,29.13547516,35.928744,81.0923843,83.53457134
378,10,Varied,1,36,27.02484512,35.928744,75.21789552,83.53457134
379,10,Varied,1,38,29.36720657,35.928744,81.7373593,83.53457134
380,10,Varied,1,40,30.04361153,35.928744,83.6199883,83.53457134
381,11,Fixed,1,2,24.58853722,24.16682943,101.744986,85.13173705
382,11,Fixed,1,4,25.30252075,24.16682943,104.6993807,85.13173705
383,11,Fixed,1,6,23.23572922,24.16682943,96.14719749,85.13173705
