...1,sub_num,condition,session,repetition,peak_force,peak_force_pretest,peak_force_percent,mean_peak
393,11,Varied,2,30,13.507062,18.38116964,73.48314752,79.11590964
394,11,Varied,2,32,15.868026,18.38116964,86.3276185,79.11590964
395,11,Varied,2,34,14.596236,18.38116964,79.40863551,79.11590964
396,11,Varied,2,36,13.95708,18.38116964,75.93140304,79.11590964
397,11,Varied,2,38,13.852728,18.38116964,75.36369161,79.11590964
398,11,Varied,2,40,15.013644,18.38116964,81.67948121,79.11590964
399,12,Fixed,2,2,40.879896,39.28418,104.0619812,88.70503597
400,12,Fixed,2,4,37.188444,39.28418,94.66519092,88.70503597
401,12,Fixed,2,6,35.792736,39.28418,91.1123409,88.70503597
402,12,Fixed,2,8,36.399282,39.28418,92.65633647,88.70503597
403,12,Fixed,2,10,34.592688,39.28418,88.05755396,88.70503597
404,12,Fixed,2,12,32.955666,39.28418,83.89042612,88.70503597
405,12,Fixed,2,14,35.107926,39.28418,89.36912009,88.70503597
406,12,Fixed,2,16,35.590554,39.28418,90.59767571,88.70503597
407,12,Fixed,2,18,35.003574,39.28418,89.10348644,88.70503597
408,12,Fixed,2,20,33.607866,39.28418,85.55063641,88.70503597
409,12,Fixed,2,22,30.901236,39.28418,78.6607637,88.70503597
410,12,Fixed,2,24,35.747082,39.28418,90.99612618,88.70503597
411,12,Fixed,2,26,37.755858,39.28418,96.10957388,88.70503597
412,12,Fixed,2,28,35.2188,39.28418,89.65135584,88.70503597
413,12,Fixed,2,30,34.11006,39.28418,86.82899834,88.70503597
414,12,Fixed,2,32,32.746962,39.28418,83.35915883,88.70503597
415,12,Fixed,2,34,32.727396,39.28418,83.30935252,88.70503597
416,12,Fixed,2,36,34.69704,39.28418,88.3231876,88.70503597
417,12,Fixed,2,38,33.679608,39.28418,85.73325955,88.70503597
418,12,Fixed,2,40,32.238246,39.28418,82.0641948,88.70503597
419,12,Varied,1,2,36.16449,36.464502,99.17724915,93.4340905
420,12,Varied,1,4,37.716726,36.464502,103.4340905,93.4340905
421,12,Varied,1,6,35.081838,36.464502,96.20819174,93.4340905
422,12,Varied,1,8,35.538378,36.464502,97.4602039,93.4340905
423,12,Varied,1,10,34.14267,36.464502,93.63262386,93.4340905
424,12,Varied,1,12,34.351374,36.464502,94.20497228,93.4340905
425,12,Varied,1,14,35.368806,36.464502,96.99517081,93.4340905
426,12,Varied,1,16,33.444816,36.464502,91.71883384,93.4340905
427,12,Varied,1,18,33.503514,36.464502,91.87980683,93.4340905
428,12,Varied,1,20,34.520946,36.464502,94.67000537,93.4340905
429,12,Varied,1,22,32.975232,36.464502,90.4310499,93.4340905
430,12,Varied,1,24,34.964442,36.464502,95.88624575,93.4340905
431,12,Varied,1,26,32.355642,36.464502,88.73189054,93.4340905
432,12,Varied,1,28,33.770916,36.464502,92.61312824,93.4340905
433,12,Varied,1,30,32.583912,36.464502,89.35789662,93.4340905
434,12,Varied,1,32,31.422996,36.464502,86.17420855,93.4340905
435,12,Varied,1,34,31.07733,36.464502,85.22625648,93.4340905
436,12,Varied,1,36,33.699174,36.464502,92.41638347,93.4340905
437,12,Varied,1,38,33.275244,36.464502,91.25380075,93.4340905
438,12,Varied,1,40,35.44707,36.464502,97.20980147,93.4340905
439,14,Fixed,2,2,22.85995,26.45282428,86.41780462,74.10977839
440,14,Fixed,2,4,21.193992,26.45282428,80.11995913,74.10977839
441,14,Fixed,2,6,20.498799000000002,26.45282428,77.49191083,74.10977839
442,14,Fixed,2,8,18.688792,26.45282428,70.64951479,74.10977839
443,14,Fixed,2,10,22.302543,26.45282428,84.31063075,74.10977839
444,14,Fixed,2,12,16.922626,26.45282428,63.97285153,74.10977839
445,14,Fixed,2,14,19.008205,26.45282428,71.85699644,74.10977839
446,14,Fixed,2,16,18.72637,26.45282428,70.79157146,74.10977839
447,14,Fixed,2,18,18.112596,26.45282428,68.47131259,74.10977839
448,14,Fixed,2,20,15.231616,26.45282428,57.5803016,74.10977839
449,14,Fixed,2,22,19.672083,26.45282428,74.3666642,74.10977839
450,14,Fixed,2,24,17.755605,26.45282428,67.12177427,74.10977839
451,14,Fixed,2,26,22.766005,26.45282428,86.06266296,74.10977839
452,14,Fixed,2,28,20.342224,26.45282428,76.90000806,74.10977839
453,14,Fixed,2,30,20.141808,26.45282428,76.14237251,74.10977839
454,14,Fixed,2,32,19.427826,26.45282428,73.44329587,74.10977839
455,14,Fixed,2,34,19.4153,26.45282428,73.39594365,74.10977839
456,14,Fixed,2,36,19.985233,26.45282428,75.55046974,74.10977839
457,14,Fixed,2,38,19.922603,26.45282428,75.31370863,74.10977839
458,14,Fixed,2,40,19.108413,26.45282428,72.23581422,74.10977839
459,14,Varied,1,2,24.219021,26.27537282,92.1738434,83.60241488
460,14,Varied,1,4,22.897528,26.27537282,87.14444569,83.60241488
461,14,Varied,1,6,23.61151,26.27537282,89.86175062,83.60241488
462,14,Varied,1,8,21.651191,26.27537282,82.40108007,83.60241488
463,14,Varied,1,10,20.661637,26.27537282,78.63499079,83.60241488
464,14,Varied,1,12,21.66998,26.27537282,82.4725881,83.60241488
465,14,Varied,1,14,20.467484,26.27537282,77.89607454,83.60241488
466,14,Varied,1,16,19.214884,26.27537282,73.12887292,83.60241488
467,14,Varied,1,18,17.981073,26.27537282,68.43317932,83.60241488
468,14,Varied,1,20,21.463301,26.27537282,81.68599983,83.60241488
469,14,Varied,1,22,20.724267,26.27537282,78.87335087,83.60241488
470,14,Varied,1,24,21.457038,26.27537282,81.66216382,83.60241488
471,14,Varied,1,26,22.227387,26.27537282,84.59399282,83.60241488
472,14,Varied,1,28,24.024868,26.27537282,91.43492715,83.60241488
473,14,Varied,1,30,24.901688,26.27537282,94.77196829,83.60241488
474,14,Varied,1,32,25.095841,26.27537282,95.51088454,83.60241488
475,14,Varied,1,34,22.640745,26.27537282,86.16716936,83.60241488
476,14,Varied,1,36,21.876659,26.27537282,83.25917637,83.60241488
477,14,Varied,1,38,19.509245,26.27537282,74.2491653,83.60241488
478,14,Varied,1,40,23.041577,26.27537282,87.69267388,83.60241488
479,15,Fixed,1,2,26.423597,26.2983373,100.4763027,103.7139783
480,15,Fixed,1,4,25.033211,26.2983373,95.18932971,103.7139783
481,15,Fixed,1,6,22.264965,26.2983373,84.66301404,103.7139783
482,15,Fixed,1,8,27.131316,26.2983373,103.1674196,103.7139783
483,15,Fixed,1,10,28.891219,26.2983373,109.8594891,103.7139783
484,15,Fixed,1,12,27.732564,26.2983373,105.4536782,103.7139783
485,15,Fixed,1,14,25.703352,26.2983373,97.73755545,103.7139783
486,15,Fixed,1,16,25.816086,26.2983373,98.16622893,103.7139783
487,15,Fixed,1,18,27.770142,26.2983373,105.5965694,103.7139783
488,15,Fixed,1,20,29.705409,26.2983373,112.9554643,103.7139783
489,15,Fixed,1,22,28.327549,26.2983373,107.7161217,103.7139783
490,15,Fixed,1,24,28.966375,26.2983373,110.1452714,103.7139783
491,15,Fixed,1,26,28.402705,26.2983373,108.001904,103.7139783
492,15,Fixed,1,28,27.381836,26.2983373,104.1200274,103.7139783
493,15,Fixed,1,30,25.891242,26.2983373,98.45201126,103.7139783
494,15,Fixed,1,32,27.5572,26.2983373,104.7868528,103.7139783
495,15,Fixed,1,34,27.669934,26.2983373,105.2155263,103.7139783
496,15,Fixed,1,36,27.162631,26.2983373,103.2864956,103.7139783
497,15,Fixed,1,38,27.970558,26.2983373,106.3586556,103.7139783
498,15,Fixed,1,40,29.699146,26.2983373,112.9316491,103.7139783
499,15,Varied,2,4,26.598961,22.8495121,116.4093171,123.3584165
500,15,Varied,2,6,25.778508,22.8495121,112.8186365,123.3584165
501,15,Varied,2,8,26.122973000000002,22.8495121,114.3261742,123.3584165
502,15,Varied,2,10,24.901688,22.8495121,108.9812679,123.3584165
503,15,Varied,2,12,29.241947,22.8495121,127.9762424,123.3584165
504,15,Varied,2,14,25.99145,22.8495121,113.7505689,123.3584165
505,15,Varied,2,16,28.93506,22.8495121,126.6331634,123.3584165
506,15,Varied,2,18,30.525862,22.8495121,133.5952464,123.3584165
507,15,Varied,2,20,20.692952,22.8495121,90.56189869,123.3584165
508,15,Varied,2,22,29.135476,22.8495121,127.5102762,123.3584165
509,15,Varied,2,24,27.688723,22.8495121,121.1786181,123.3584165
510,15,Varied,2,26,30.093715,22.8495121,131.7039719,123.3584165
511,15,Varied,2,28,27.049897,22.8495121,118.382821,123.3584165
512,15,Varied,2,30,27.131316,22.8495121,118.739148,123.3584165
513,15,Varied,2,32,31.008113,22.8495121,135.7057992,123.3584165
514,15,Varied,2,34,32.385973,22.8495121,141.7359498,123.3584165
515,15,Varied,2,36,30.601018,22.8495121,133.9241637,123.3584165
516,15,Varied,2,38,29.830669,22.8495121,130.5527613,123.3584165
517,15,Varied,2,40,31.834829,22.8495121,139.3238895,123.3584165
518,16,Fixed,2,2,50.193312,42.546267,117.9734805,102.7201656
519,16,Fixed,2,4,50.388972,42.546267,118.4333563,102.7201656
520,16,Fixed,2,6,46.886658,42.546267,110.2015789,102.7201656
521,16,Fixed,2,8,46.345332,42.546267,108.9292558,102.7201656
522,16,Fixed,2,10,48.217146,42.546267,113.3287346,102.7201656
523,16,Fixed,2,12,47.02362,42.546267,110.523492,102.7201656
524,16,Fixed,2,14,45.940968,42.546267,107.9788457,102.7201656
525,16,Fixed,2,16,47.34972,42.546267,111.2899517,102.7201656
526,16,Fixed,2,18,46.201848,42.546267,108.5920135,102.7201656
527,16,Fixed,2,20,43.899582,42.546267,103.1808078,102.7201656
528,16,Fixed,2,22,39.71898,42.546267,93.35479421,102.7201656
529,16,Fixed,2,24,39.97986,42.546267,93.96796198,102.7201656
530,16,Fixed,2,26,40.155954,42.546267,94.38185023,102.7201656
531,16,Fixed,2,28,40.24074,42.546267,94.58112976,102.7201656
532,16,Fixed,2,30,41.0886,42.546267,96.57392504,102.7201656
533,16,Fixed,2,32,39.777678,42.546267,93.49275696,102.7201656
534,16,Fixed,2,34,39.464622,42.546267,92.75695562,102.7201656
535,16,Fixed,2,36,40.475532,42.546267,95.13298076,102.7201656
536,16,Fixed,2,38,40.416834,42.546267,94.99501801,102.7201656
537,16,Fixed,2,40,40.30596,42.546267,94.73442171,102.7201656
538,16,Varied,1,2,58.789308,49.93678,117.7274706,76.38180235
539,16,Varied,1,4,46.221414,49.93678,92.55986069,76.38180235
540,16,Varied,1,6,41.890806,49.93678,83.88767958,76.38180235
541,16,Varied,1,8,42.203862,49.93678,84.51458424,76.38180235
542,16,Varied,1,10,39.516798,49.93678,79.13365259,76.38180235
543,16,Varied,1,12,39.836376,49.93678,79.77361776,76.38180235
544,16,Varied,1,14,38.395014,49.93678,76.88724423,76.38180235
545,16,Varied,1,16,37.76238,49.93678,75.6203744,76.38180235
546,16,Varied,1,18,37.397148,49.93678,74.88898563,76.38180235
547,16,Varied,1,20,33.894834,49.93678,67.87548977,76.38180235
548,16,Varied,1,22,34.755738,49.93678,69.59947758,76.38180235
549,16,Varied,1,24,35.003574,49.93678,70.0957771,76.38180235
550,16,Varied,1,26,35.538378,49.93678,71.16673923,76.38180235
551,16,Varied,1,28,36.027528,49.93678,72.14627775,76.38180235
552,16,Varied,1,30,35.551422,49.93678,71.19286025,76.38180235
553,16,Varied,1,32,35.955786,49.93678,72.0026121,76.38180235
554,16,Varied,1,34,31.983888,49.93678,64.04875925,76.38180235
555,16,Varied,1,36,35.623164,49.93678,71.3365259,76.38180235
556,16,Varied,1,38,34.592688,49.93678,69.27296474,76.38180235
557,16,Varied,1,40,31.912146,49.93678,63.9050936,76.38180235
558,18,Fixed,2,2,34.377462,34.047014,100.9705638,90.3256497
559,18,Fixed,2,4,33.52308,34.047014,98.46114552,90.3256497
560,18,Fixed,2,6,31.605612,34.047014,92.82932124,90.3256497
561,18,Fixed,2,8,31.846926,34.047014,93.53808824,90.3256497
562,18,Fixed,2,10,32.394774,34.047014,95.1471809,90.3256497
563,18,Fixed,2,12,30.372954,34.047014,89.20886278,90.3256497
564,18,Fixed,2,14,31.136028,34.047014,91.45009897,90.3256497
565,18,Fixed,2,16,31.475172,34.047014,92.44620395,90.3256497
566,18,Fixed,2,18,32.107806,34.047014,94.30432284,90.3256497
567,18,Fixed,2,20,28.931592,34.047014,84.97541664,90.3256497
568,18,Fixed,2,22,31.129506,34.047014,91.43094311,90.3256497
569,18,Fixed,2,24,30.888192,34.047014,90.72217611,90.3256497
570,18,Fixed,2,26,30.496872,34.047014,89.57282421,90.3256497
571,18,Fixed,2,28,27.275004,34.047014,80.10982696,90.3256497
572,18,Fixed,2,30,31.79475,34.047014,93.38484133,90.3256497
573,18,Fixed,2,32,29.87076,34.047014,87.73386118,90.3256497
574,18,Fixed,2,34,29.25117,34.047014,85.91405402,90.3256497
575,18,Fixed,2,36,29.042466,34.047014,85.30106634,90.3256497
576,18,Fixed,2,38,27.992424,34.047014,82.2169721,90.3256497
577,18,Fixed,2,40,29.551182,34.047014,86.7952238,90.3256497
578,18,Varied,1,2,30.395781,31.658875,96.01030043,75.75244635
579,18,Varied,1,4,32.352381,31.658875,102.1905579,75.75244635
580,18,Varied,1,6,28.810935,31.658875,91.00429185,75.75244635
581,18,Varied,1,8,30.565353000000002,31.658875,96.54592275,75.75244635
582,18,Varied,1,10,30.037071,31.658875,94.87725322,75.75244635
583,18,Varied,1,12,29.293563,31.658875,92.52875536,75.75244635
584,18,Varied,1,14,29.834889,31.658875,94.23862661,75.75244635
585,18,Varied,1,16,29.091381,31.658875,91.89012876,75.75244635
586,18,Varied,1,18,28.347873,31.658875,89.5416309,75.75244635
587,18,Varied,1,20,29.737059,31.658875,93.92961373,75.75244635
588,18,Varied,1,22,12.088527,31.658875,38.18369099,75.75244635
589,18,Varied,1,24,15.134301,31.658875,47.80429185,75.75244635
590,18,Varied,1,26,17.097423,31.658875,54.00515021,75.75244635
591,18,Varied,1,28,19.810575,31.658875,62.5751073,75.75244635
592,18,Varied,1,30,18.793143,31.658875,59.36137339,75.75244635
593,18,Varied,1,32,15.773457,31.658875,49.82317597,75.75244635
594,18,Varied,1,34,21.030189,31.658875,66.42746781,75.75244635
595,18,Varied,1,36,11.299365,31.658875,35.69098712,75.75244635
596,18,Varied,1,38,20.638869,31.658875,65.19141631,75.75244635
597,18,Varied,1,40,29.515311,31.658875,93.22918455,75.75244635
598,19,Fixed,1,2,47.498592,48.93699392,97.06070643,87.90751323
599,19,Fixed,1,4,44.880658,48.93699392,91.71110526,87.90751323
600,19,Fixed,1,6,45.557062,48.93699392,93.09329886,87.90751323
601,19,Fixed,1,8,50.373309,48.93699392,102.9350292,87.90751323
602,19,Fixed,1,10,43.271067,48.93699392,88.4219964,87.90751323
603,19,Fixed,1,12,43.415116,48.93699392,88.71635245,87.90751323
604,19,Fixed,1,14,43.058125,48.93699392,87.98686138,87.90751323
605,19,Fixed,1,16,41.010124,48.93699392,83.8018863,87.90751323
606,19,Fixed,1,18,44.648927,48.93699392,91.23757597,87.90751323
607,19,Fixed,1,20,39.012227,48.93699392,79.71929593,87.90751323
608,19,Fixed,1,22,43.271067,48.93699392,88.4219964,87.90751323
609,19,Fixed,1,24,43.985049,48.93699392,89.88097854,87.90751323
610,19,Fixed,1,26,41.855629,48.93699392,85.5296283,87.90751323
611,19,Fixed,1,28,42.707397,48.93699392,87.2701684,87.90751323
612,19,Fixed,1,30,39.920362,48.93699392,81.57501883,87.90751323
613,19,Fixed,1,32,39.369218,48.93699392,80.448787,87.90751323
614,19,Fixed,1,34,40.684448,48.93699392,83.13638567,87.90751323
615,19,Fixed,1,36,44.761661,48.93699392,91.46794157,87.90751323
616,19,Fixed,1,38,41.893207,48.93699392,85.60641684,87.90751323
617,19,Fixed,1,40,39.212643,48.93699392,80.12883478,87.90751323
618,19,Varied,2,2,47.42343521,47.93909073,98.92435273,91.57949605
619,19,Varied,2,4,43.72826767,47.93909073,91.21630595,91.57949605
620,19,Varied,2,6,41.3420639,47.93909073,86.23873184,91.57949605
621,19,Varied,2,8,43.42764282,47.93909073,90.58920843,91.57949605
622,19,Varied,2,10,43.38380051,47.93909073,90.49775423,91.57949605
623,19,Varied,2,12,42.67608261,47.93909073,89.02146862,91.57949605
624,19,Varied,2,14,43.97878647,47.93909073,91.73888324,91.57949605
625,19,Varied,2,16,41.53621674,47.93909073,86.64373084,91.57949605
626,19,Varied,2,18,46.12073135,47.93909073,96.20693811,91.57949605
627,19,Varied,2,20,45.43180084,47.93909073,94.76984262,91.57949605
628,19,Varied,2,22,44.16041183,47.93909073,92.11775016,91.57949605
629,19,Varied,2,24,45.68232346,47.93909073,95.29242788,91.57949605
630,19,Varied,2,26,44.76792526,47.93909073,93.38501123,91.57949605
631,19,Varied,2,28,44.42972183,47.93909073,92.67952553,91.57949605
632,19,Varied,2,30,42.46940231,47.93909073,88.59033758,91.57949605
633,19,Varied,2,32,44.24183273,47.93909073,92.28759256,91.57949605
634,19,Varied,2,34,45.12491608,47.93909073,94.12968705,91.57949605
635,19,Varied,2,36,45.02470779,47.93909073,93.92065453,91.57949605
636,19,Varied,2,38,40.88486481,47.93909073,85.28502353,91.57949605
637,19,Varied,2,40,42.21261978,47.93909073,88.05469427,91.57949605
638,21,Fixed,2,2,19.621437,17.988763,109.0760771,107.4699378
639,21,Fixed,2,4,22.282413,17.988763,123.8685117,107.4699378
640,21,Fixed,2,6,19.477953,17.988763,108.2784458,107.4699378
641,21,Fixed,2,8,22.125885,17.988763,122.9983685,107.4699378
642,21,Fixed,2,10,22.334589,17.988763,124.1585594,107.4699378
643,21,Fixed,2,12,20.514951,17.988763,114.0431446,107.4699378
644,21,Fixed,2,14,16.660449,17.988763,92.61586803,107.4699378
645,21,Fixed,2,16,16.790889,17.988763,93.34098737,107.4699378
646,21,Fixed,2,18,16.060425,17.988763,89.28031905,107.4699378
647,21,Fixed,2,20,19.784487,17.988763,109.9824763,107.4699378
648,21,Fixed,2,22,17.071335,17.988763,94.89999396,107.4699378
649,21,Fixed,2,24,20.136675,17.988763,111.9402985,107.4699378
650,21,Fixed,2,26,18.701835,17.988763,103.9639857,107.4699378
651,21,Fixed,2,28,18.630093,17.988763,103.5651701,107.4699378
652,21,Fixed,2,30,19.314903,17.988763,107.3720466,107.4699378
653,21,Fixed,2,32,19.797531,17.988763,110.0549882,107.4699378
654,21,Fixed,2,34,19.627959,17.988763,109.1123331,107.4699378
655,21,Fixed,2,36,17.475699,17.988763,97.14786392,107.4699378
656,21,Fixed,2,38,21.336723,17.988763,118.6113965,107.4699378
657,21,Fixed,2,40,18.904017,17.988763,105.0879207,107.4699378
658,21,Varied,1,2,18.483348,16.11586253,114.690405,96.14932909
659,21,Varied,1,4,16.324566,16.11586253,101.2950189,96.14932909
660,21,Varied,1,6,15.411486,16.11586253,95.62929673,96.14932909
661,21,Varied,1,8,14.276658,16.11586253,88.58761344,96.14932909
662,21,Varied,1,10,16.246302,16.11586253,100.8093856,96.14932909
663,21,Varied,1,12,15.998466,16.11586253,99.27154672,96.14932909
664,21,Varied,1,14,14.113608,16.11586253,87.57587733,96.14932909
665,21,Varied,1,16,17.961588,16.11586253,111.4528494,96.14932909
666,21,Varied,1,18,14.211438,16.11586253,88.18291899,96.14932909
667,21,Varied,1,20,16.350654,16.11586253,101.4568967,96.14932909
668,21,Varied,1,22,14.061432,16.11586253,87.25212178,96.14932909
669,21,Varied,1,24,15.378876,16.11586253,95.42694951,96.14932909
670,21,Varied,1,26,14.035344,16.11586253,87.090244,96.14932909
671,21,Varied,1,28,12.659202,16.11586253,78.55119127,96.14932909
672,21,Varied,1,30,15.548448,16.11586253,96.47915506,96.14932909
673,21,Varied,1,32,16.037598,16.11586253,99.51436338,96.14932909
674,21,Varied,1,34,16.552836,16.11586253,102.7114495,96.14932909
675,21,Varied,1,36,15.691932,16.11586253,97.36948284,96.14932909
676,21,Varied,1,38,17.18547,16.11586253,106.6369856,96.14932909
677,21,Varied,1,40,13.376622,16.11586253,83.00283013,96.14932909
678,24,Fixed,1,2,27.03369,27.21630605,99.32901971,81.37311272
679,24,Fixed,1,4,26.322792,27.21630605,96.71699,81.37311272
680,24,Fixed,1,6,24.144444,27.21630605,88.71315584,81.37311272
681,24,Fixed,1,8,25.018392,27.21630605,91.92427493,81.37311272
682,24,Fixed,1,10,21.985662,27.21630605,80.78121241,81.37311272
683,24,Fixed,1,12,21.242154,27.21630605,78.04936482,81.37311272
684,24,Fixed,1,14,19.148592,27.21630605,70.35705714,81.37311272
685,24,Fixed,1,16,22.057404,27.21630605,81.04481174,81.37311272
686,24,Fixed,1,18,22.253064,27.21630605,81.763719,81.37311272
687,24,Fixed,1,20,20.93562,27.21630605,76.92307678,81.37311272
688,24,Fixed,1,22,21.26172,27.21630605,78.12125555,81.37311272
689,24,Fixed,1,24,21.594342,27.21630605,79.34339789,81.37311272
690,24,Fixed,1,26,23.166144,27.21630605,85.11861954,81.37311272
691,24,Fixed,1,28,22.690038,27.21630605,83.36927854,81.37311272
692,24,Fixed,1,30,21.646518,27.21630605,79.53510649,81.37311272
693,24,Fixed,1,32,19.963842,27.21630605,73.35250406,81.37311272
694,24,Fixed,1,34,20.942142,27.21630605,76.94704036,81.37311272
695,24,Fixed,1,36,19.285554,27.21630605,70.86029223,81.37311272
696,24,Fixed,1,38,21.790002,27.21630605,80.06230515,81.37311272
697,24,Fixed,1,40,20.452992,27.21630605,75.14977221,81.37311272
698,24,Varied,2,2,25.135788,26.796724,93.80171994,86.12891449
699,24,Varied,2,4,26.205396,26.796724,97.79328249,86.12891449
700,24,Varied,2,6,24.535764,26.796724,91.56255071,86.12891449
701,24,Varied,2,8,26.159742,26.796724,97.62291092,86.12891449
702,24,Varied,2,10,24.97926,26.796724,93.21758884,86.12891449
703,24,Varied,2,12,23.51181,26.796724,87.74135973,86.12891449
704,24,Varied,2,14,24.809688,26.796724,92.58478014,86.12891449
705,24,Varied,2,16,22.774824,26.796724,84.99107577,86.12891449
706,24,Varied,2,18,22.703082,26.796724,84.72334902,86.12891449
707,24,Varied,2,20,24.248796,26.796724,90.49164368,86.12891449
708,24,Varied,2,22,21.790002,26.796724,81.31591757,86.12891449
709,24,Varied,2,24,20.60952,26.796724,76.91059549,86.12891449
710,24,Varied,2,26,22.031316,26.796724,82.21645303,86.12891449
711,24,Varied,2,28,21.679128,26.796724,80.90215804,86.12891449
712,24,Varied,2,30,20.309508,26.796724,75.79101087,86.12891449
713,24,Varied,2,32,24.007482,26.796724,89.59110823,86.12891449
714,24,Varied,2,34,23.02266,26.796724,85.91595002,86.12891449
715,24,Varied,2,36,16.644144,26.796724,62.1126075,86.12891449
716,24,Varied,2,38,24.711858,26.796724,92.2196982,86.12891449
717,24,Varied,2,40,21.724782,26.796724,81.07252961,86.12891449
718,25,Fixed,2,2,50.193312,47.249716,106.2298702,92.49493881
719,25,Fixed,2,4,50.388972,47.249716,106.643968,92.49493881
720,25,Fixed,2,6,46.886658,47.249716,99.23161866,92.49493881
721,25,Fixed,2,8,46.345332,47.249716,98.08594828,92.49493881
722,25,Fixed,2,10,48.217146,47.249716,102.0474832,92.49493881
723,25,Fixed,2,12,47.02362,47.249716,99.52148707,92.49493881
724,25,Fixed,2,14,45.940968,47.249716,97.23014631,92.49493881
725,25,Fixed,2,16,47.34972,47.249716,100.2116499,92.49493881
726,25,Fixed,2,18,46.201848,47.249716,97.78227662,92.49493881
727,25,Fixed,2,20,43.899582,47.249716,92.9097267,92.49493881
728,25,Fixed,2,22,39.71898,47.249716,84.06183859,92.49493881
729,25,Fixed,2,24,39.97986,47.249716,84.6139689,92.49493881
730,25,Fixed,2,26,40.155954,47.249716,84.98665685,92.49493881
731,25,Fixed,2,28,40.24074,47.249716,85.1660992,92.49493881
732,25,Fixed,2,30,41.0886,47.249716,86.96052268,92.49493881
733,25,Fixed,2,32,39.777678,47.249716,84.18606791,92.49493881
734,25,Fixed,2,34,39.464622,47.249716,83.52351155,92.49493881
735,25,Fixed,2,36,40.475532,47.249716,85.66301647,92.49493881
736,25,Fixed,2,38,40.416834,47.249716,85.53878715,92.49493881
737,25,Fixed,2,40,40.30596,47.249716,85.30413178,92.49493881
738,25,Varied,1,2,42.601704,43.3147761,98.35374399,93.06941355
739,25,Varied,1,4,42.777798,43.3147761,98.76028886,93.06941355
740,25,Varied,1,6,42.52344,43.3147761,98.17305738,93.06941355
741,25,Varied,1,8,43.580004,43.3147761,100.6123266,93.06941355
742,25,Varied,1,10,41.7408,43.3147761,96.3661913,93.06941355
743,25,Varied,1,12,40.155954,43.3147761,92.70728747,93.06941355
744,25,Varied,1,14,40.92555,43.3147761,94.48403912,93.06941355
745,25,Varied,1,16,40.560318,43.3147761,93.64083495,93.06941355
746,25,Varied,1,18,39.94725,43.3147761,92.22545652,93.06941355
747,25,Varied,1,20,41.499486,43.3147761,95.80907425,93.06941355
748,25,Varied,1,22,40.99077,43.3147761,94.6346113,93.06941355
749,25,Varied,1,24,39.71898,43.3147761,91.69845391,93.06941355
750,25,Varied,1,26,38.83851,43.3147761,89.66572956,93.06941355
751,25,Varied,1,28,38.877642,43.3147761,89.75607286,93.06941355
752,25,Varied,1,30,38.812422,43.3147761,89.60550069,93.06941355
753,25,Varied,1,32,38.081958,43.3147761,87.91909234,93.06941355
754,25,Varied,1,34,38.114568,43.3147761,87.99437843,93.06941355
755,25,Varied,1,36,37.429758,43.3147761,86.4133706,93.06941355
756,25,Varied,1,38,39.705936,43.3147761,91.66833947,93.06941355
757,25,Varied,1,40,39.373314,43.3147761,90.90042139,93.06941355
758,50,Fixed,1,2,12.91430569,14.14185397,91.31974999,101.029673
759,50,Fixed,1,4,16.99151993,14.14185397,120.1505826,101.029673
760,50,Fixed,1,6,12.7076273,14.14185397,89.85828398,101.029673
761,50,Fixed,1,8,14.26711369,14.14185397,100.8857376,101.029673
762,50,Fixed,1,10,13.52807999,14.14185397,95.65987613,101.029673
763,50,Fixed,1,12,13.06461811,14.14185397,92.38264048,101.029673
764,50,Fixed,1,14,12.24416542,14.14185397,86.58104833,101.029673
765,50,Fixed,1,16,14.21074677,14.14185397,100.4871554,101.029673
766,50,Fixed,1,18,14.82452106,14.14185397,104.8272814,101.029673
767,50,Fixed,1,20,15.51345062,14.14185397,109.6988461,101.029673
768,50,Fixed,1,22,15.23161602,14.14185397,107.7059348,101.029673
769,50,Fixed,1,24,14.59905338,14.14185397,103.2329524,101.029673
770,50,Fixed,1,26,15.57608128,14.14185397,110.1417205,101.029673
771,50,Fixed,1,28,14.98735905,14.14185397,105.9787428,101.029673
772,50,Fixed,1,30,14.56773758,14.14185397,103.0115119,101.029673
773,50,Fixed,1,32,13.76607418,14.14185397,97.3427827,101.029673
774,50,Fixed,1,34,14.24832535,14.14185397,100.7528813,101.029673
775,50,Fixed,1,36,14.55521202,14.14185397,102.922941,101.029673
776,50,Fixed,1,38,13.83496666,14.14185397,97.8299358,101.029673
777,50,Fixed,1,40,14.11680222,14.14185397,99.82285385,101.029673
778,50,Varied,2,2,18.55100632,20.70965322,89.57661495,80.57963778
779,50,Varied,2,4,18.61363602,20.70965322,89.87903286,80.57963778
780,50,Varied,2,6,19.92260361,20.70965322,96.19960026,80.57963778
781,50,Varied,2,8,17.47377014,20.70965322,84.37500115,80.57963778
782,50,Varied,2,10,16.37774467,20.70965322,79.08266014,80.57963778
783,50,Varied,2,12,19.17730522,20.70965322,92.60080321,80.57963778
784,50,Varied,2,14,18.46332359,20.70965322,89.15322433,80.57963778
785,50,Varied,2,16,17.06041145,20.70965322,82.37903007,80.57963778
786,50,Varied,2,18,15.46334743,20.70965322,74.66734121,80.57963778
787,50,Varied,2,20,16.82241821,20.70965322,81.22984018,80.57963778
788,50,Varied,2,22,18.22533035,20.70965322,88.00403444,80.57963778
789,50,Varied,2,24,15.88296795,20.70965322,76.69354858,80.57963778
